year,kind,rating,vote,runtime,genre1,country1,language1,cast1,cast2,director1,writer1
1999.0,1,6.4,6232.0,82.0,4,62,16,1168,3515,1750,2134
1996.0,1,7.8,39.0,83.0,14,62,16,1750,2801,907,5105
1991.0,1,6.8,198.0,24.0,7,34,16,3476,4088,1139,1421
2003.0,3,6.6,459.0,101.0,7,62,16,3775,3594,3513,4700
1995.0,1,unknown,3408.0,50.0,6,4,16,3990,5897,2228,1259
2003.0,7,8.7,87.0,170.0,14,62,16,5058,4198,2218,5105
1975.0,1,8.3,25171.0,90.0,1,54,48,5039,3550,69,93
1994.0,1,7.8,19853.0,106.0,4,58,39,4411,5831,222,273
1951.0,1,7.9,10756.0,95.0,7,23,20,949,2476,3351,1605
1979.0,1,6.0,2738.0,139.0,13,23,20,1571,721,1727,2106
1994.0,4,8.1,15366.0,100.0,2,62,16,2684,4965,4207,3323
1990.0,3,5.9,3828.0,25.0,5,62,16,3350,2935,3393,1026
2002.0,7,6.4,9.0,85.0,26,61,16,2534,2819,4207,5105
1996.0,7,7.9,239.0,129.0,6,62,16,518,4447,3072,5105
2003.0,7,8.3,15.0,143.0,14,62,16,5069,5897,4199,5105
2002.0,1,6.9,6801.0,83.0,6,62,16,2256,2015,651,5105
2000.0,1,6.3,862.0,96.0,0,37,33,4593,3762,1266,1524
1967.0,4,7.8,518.0,90.0,0,37,16,3448,5579,4207,3919
1980.0,1,6.5,1586.0,240.0,4,65,22,1587,545,1227,1481
1999.0,4,7.9,11.0,99.0,4,62,16,67,2011,4207,2709
1991.0,3,6.0,415.0,96.0,7,62,16,841,3954,587,960
2002.0,1,6.8,670.0,30.0,6,62,16,1710,4540,135,177
2004.0,0,8.3,32.0,54.0,2,67,64,4312,2803,366,2071
2001.0,2,7.5,1382.0,75.0,2,37,33,4021,4006,4207,84
1992.0,3,6.9,544.0,90.0,1,61,16,3887,181,683,4746
2003.0,0,7.4,638.0,112.0,5,61,16,2428,1191,3124,122
1999.0,1,4.2,957.0,121.0,4,35,16,1522,3858,1180,4205
2004.0,1,8.6,8173.0,110.0,4,62,16,1119,2010,3679,976
2002.0,1,3.1,2450.0,84.0,0,30,26,1911,232,4041,4113
1998.0,1,6.6,19.0,91.0,14,10,64,1212,1227,3482,5105
2001.0,0,8.0,98.0,23.0,6,62,16,2557,1404,3445,2844
2003.0,1,6.9,7375.0,97.0,7,61,16,4137,5210,3912,1157
1997.0,1,7.4,856.0,150.0,6,62,16,426,3235,3126,5105
1996.0,1,6.7,1021.0,100.0,0,27,7,1408,2825,192,4370
2004.0,1,7.0,33925.0,87.0,0,30,26,4339,5333,1185,1427
1993.0,3,7.2,890.0,56.0,4,62,16,1986,471,3935,4762
2004.0,1,6.2,902.0,78.0,4,27,7,281,4992,2011,2575
2002.0,1,7.7,633.0,107.0,6,62,16,3766,2352,3291,4986
2003.0,7,7.8,48.0,110.0,14,62,16,476,2879,435,5105
1994.0,1,7.4,61.0,197.0,6,62,64,390,3720,3888,4711
2000.0,1,6.8,3887.0,150.0,5,55,54,1724,260,307,1443
2000.0,1,8.2,22512.0,47.0,7,58,39,3562,2282,1103,1293
1990.0,1,7.4,1116.0,701.0,0,27,7,281,950,337,2052
1989.0,1,5.8,2190.0,93.0,4,62,16,345,1109,3563,4676
2001.0,1,8.1,69667.0,165.0,4,30,26,66,4958,1187,2623
1978.0,3,5.3,1708.0,94.0,4,62,16,579,143,2372,4384
2001.0,1,4.8,17398.0,115.0,2,62,16,632,714,1497,2581
1961.0,1,8.2,117088.0,127.0,0,37,33,4808,5382,69,93
2002.0,1,7.2,259.0,98.0,6,62,16,2285,5897,3028,2219
2001.0,4,7.3,278.0,41.0,7,61,16,1914,5255,4207,1325
2001.0,7,7.4,76.0,104.0,6,62,16,312,5897,944,5105
1995.0,1,4.7,65.0,80.0,0,58,56,1032,4878,3163,3367
1996.0,3,6.1,549.0,84.0,7,62,16,1096,5752,2983,3236
1997.0,1,6.1,2335.0,40.0,4,30,26,300,5214,3202,1994
1990.0,7,7.2,21.0,97.0,2,62,16,765,1799,2024,4804
2005.0,7,6.3,382.0,90.0,2,62,16,2642,3108,1142,1319
1993.0,4,6.8,10920.0,116.0,7,62,16,2125,2659,4207,451
1963.0,1,7.2,6782.0,104.0,7,23,20,3366,342,1737,2117
2001.0,2,4.7,381.0,87.0,7,52,16,213,5072,4207,642
1996.0,7,6.5,338.0,16.0,8,62,16,3230,895,1132,781
2004.0,1,5.7,4790.0,375.0,7,27,7,4654,5154,827,5072
2001.0,7,7.7,38.0,85.0,6,62,16,5069,5897,4207,5105
1974.0,1,8.0,99.0,116.0,6,62,16,1589,2205,358,3926
2000.0,0,7.3,1979.0,87.0,5,61,16,1185,4495,188,76
1999.0,1,6.1,586.0,120.0,4,23,20,2619,4510,560,667
1999.0,7,6.6,87.0,94.0,6,62,41,5069,5897,880,5105
1978.0,1,4.7,13259.0,97.0,1,62,16,1175,1920,1922,878
2000.0,2,7.3,887.0,112.0,2,37,64,2605,4899,4207,2276
1997.0,1,7.5,7885.0,98.0,7,61,16,3444,4982,1925,3471
2003.0,1,6.5,42.0,98.0,8,62,16,155,5897,915,2042
1998.0,7,7.8,126.0,73.0,8,62,16,407,5164,4207,5105
1995.0,3,7.5,5938.0,51.0,4,42,16,2210,1113,740,3750
1988.0,1,6.0,4661.0,128.0,4,62,16,3461,4574,1938,4742
1999.0,1,7.2,6392.0,37.0,3,24,22,3072,2910,2647,3232
1997.0,1,6.6,1860.0,130.0,6,62,16,3889,20,1831,5105
1997.0,4,8.1,19.0,60.0,6,62,16,3904,1700,4207,2985
1985.0,1,5.4,183.0,95.0,2,37,33,4807,1553,3837,2652
1977.0,1,7.4,22334.0,82.0,7,61,16,2683,2110,3320,1612
1989.0,0,7.4,412.0,93.0,1,61,16,4579,5208,96,3045
1972.0,1,7.6,25655.0,85.0,4,62,16,4998,1418,1503,5026
2003.0,1,6.8,466405.0,108.0,0,62,16,3164,5372,2306,2919
1978.0,1,7.3,166692.0,105.0,0,62,16,3140,1877,3261,2192
1956.0,1,6.4,7433.0,93.0,0,62,16,1919,2637,1237,438
1998.0,1,7.2,66500.0,103.0,13,37,33,3493,4045,1512,1826
2003.0,0,7.4,294.0,32.0,5,61,16,3772,3009,1095,1324
1991.0,3,6.7,374.0,60.0,25,62,16,2718,4711,995,2223
2002.0,3,6.4,3218.0,97.0,7,62,16,4857,1874,2816,2838
1998.0,3,4.6,328.0,65.0,7,62,16,3995,3029,488,2466
2001.0,2,8.3,2790.0,96.0,2,61,16,2710,5299,4207,2625
2003.0,1,7.1,632.0,61.0,6,62,16,204,4411,3483,4190
1980.0,4,7.7,1742.0,88.0,7,61,16,3531,338,4207,2179
2000.0,7,6.0,3063.0,30.0,2,62,16,2196,351,583,2871
1980.0,1,6.0,104.0,95.0,0,58,39,4619,3225,4003,1857
2004.0,1,4.8,278.0,96.0,5,62,16,1073,2755,803,952
1966.0,1,8.1,56717.0,90.0,7,35,3,621,2474,1361,1463
1983.0,1,7.2,6384.0,98.0,4,23,1,1530,2485,1233,708
1976.0,1,7.0,2668.0,97.0,1,61,16,3972,1872,501,599
1998.0,7,3.7,305.0,86.0,19,62,16,818,3825,3269,2796
1972.0,1,8.1,32275.0,120.0,7,56,55,1833,3001,1578,1897
1998.0,4,7.1,178.0,51.0,2,37,64,3243,5353,4207,686
1993.0,1,5.8,602.0,115.0,3,4,16,829,4915,230,118
1980.0,1,8.1,12159.0,85.0,4,54,48,4878,165,4057,4853
2004.0,7,6.0,33.0,99.0,6,43,16,576,4748,396,502
1981.0,1,7.3,21605.0,83.0,1,10,41,1517,4864,1735,1700
2001.0,1,4.0,1200.0,99.0,4,10,16,497,3461,3415,301
2004.0,1,7.7,928.0,93.0,6,62,16,1134,4742,3370,5105
1998.0,7,6.1,114.0,118.0,13,61,16,3760,1080,722,852
1991.0,1,6.9,4939.0,91.0,3,62,16,2538,2222,1671,4294
1993.0,1,6.6,13674.0,142.0,5,61,16,1650,5727,3108,1813
2005.0,2,7.3,5577.0,32.0,7,62,16,1365,4498,4207,3974
1996.0,1,8.3,16117.0,25.0,6,62,16,4787,1406,1865,5105
2004.0,7,6.8,209.0,94.0,6,62,16,394,5897,4207,357
2003.0,4,8.0,7467.0,110.0,0,37,33,1110,3131,4207,2660
1996.0,1,5.8,4813.0,110.0,7,62,16,3778,4000,2747,3267
2004.0,1,4.2,1782.0,96.0,4,30,26,228,5706,3528,4839
1983.0,1,5.2,1622.0,5.0,0,27,39,2016,1341,691,4945
1983.0,3,6.4,213.0,41.0,7,61,16,4161,3928,730,1862
1981.0,1,6.7,95849.0,42.0,0,61,16,4128,827,1941,3962
2001.0,7,8.7,133.0,97.0,26,62,64,2206,4895,2335,2141
2000.0,3,7.3,96.0,180.0,6,62,16,1303,4665,4045,4884
1999.0,1,6.9,1692.0,90.0,7,37,33,2805,2188,2274,2760
1944.0,1,7.1,632.0,23.0,4,61,16,963,498,723,1500
1971.0,1,6.6,10081.0,85.0,13,35,32,953,3482,2517,3084
2003.0,1,4.4,325.0,96.0,20,62,16,4146,3890,448,547
2004.0,3,5.6,2261.0,94.0,4,10,16,1233,1339,2191,617
2000.0,3,6.0,523.0,110.0,3,62,16,795,3215,1795,2337
2003.0,1,6.2,531.0,30.0,0,37,33,3031,2162,4194,1917
1984.0,1,6.8,51341.0,95.0,1,62,16,4173,2745,3098,349
1979.0,1,7.0,2022.0,99.0,7,62,16,689,3534,1985,2407
1950.0,1,6.5,1096.0,104.0,4,62,16,2310,5418,1585,2990
1999.0,1,6.3,1759.0,116.0,4,23,20,4209,1637,818,961
2004.0,1,unknown,3408.0,115.0,14,67,64,5069,5897,4207,5105
2003.0,1,5.2,40.0,85.0,20,7,16,5070,3471,120,152
2001.0,4,4.7,2520.0,87.0,0,10,16,3648,3815,4207,526
1932.0,1,7.3,5480.0,95.0,4,23,20,3365,3584,1726,3917
1997.0,1,7.2,1672.0,121.0,7,10,16,2064,5371,3267,1451
1980.0,1,5.7,1580.0,99.0,7,23,20,664,137,1727,2106
1996.0,3,6.8,3263.0,102.0,4,62,16,2648,2751,353,459
1993.0,1,8.5,1085.0,112.0,6,62,16,3008,2342,2529,5105
2000.0,0,7.1,11.0,93.0,6,67,64,5069,5897,2676,5105
1998.0,3,5.8,109.0,103.0,6,62,16,4591,492,808,746
1971.0,1,6.7,10844.0,87.0,13,35,16,2072,3008,831,967
1975.0,3,7.4,385.0,94.0,7,62,16,3218,895,17,2186
1983.0,1,7.4,101961.0,103.0,1,62,16,844,3,1467,2364
2005.0,3,6.2,13.0,94.0,2,62,16,5069,5897,2840,3712
1959.0,4,9.0,75772.0,100.0,7,62,64,4113,4779,4207,4124
2004.0,1,7.3,11461.0,108.0,3,61,16,276,1609,2778,3359
1998.0,7,7.2,671.0,132.0,2,10,16,1055,3852,2796,3378
1972.0,1,8.0,3888.0,23.0,4,30,26,3881,2461,1544,4652
2003.0,1,7.5,2598.0,95.0,5,12,39,5014,464,4157,5037
1974.0,4,7.5,20775.0,90.0,7,67,64,3263,3943,4207,494
2002.0,7,6.3,65.0,78.0,4,62,16,2285,969,42,2219
2005.0,7,4.5,87.0,90.0,13,62,16,2264,3996,3957,1285
2004.0,1,8.4,71.0,23.0,4,62,16,756,5469,3752,5105
2002.0,1,6.2,88542.0,90.0,4,23,16,4210,1619,2553,4242
1980.0,0,8.4,250.0,93.0,4,67,16,3116,375,3092,2190
1945.0,1,7.2,3193.0,48.0,3,62,16,712,4780,4106,2887
2002.0,1,4.4,398.0,90.0,6,62,16,5069,5897,1473,5105
2004.0,1,6.6,31.0,52.0,6,62,16,1741,5897,2646,5105
2002.0,3,7.9,91.0,99.0,6,61,16,1096,5897,198,5105
2002.0,7,6.4,675.0,40.0,2,62,16,4514,4942,853,4539
1975.0,1,5.3,6087.0,92.0,7,23,20,1000,5615,2118,1159
1985.0,1,7.1,42881.0,50.0,4,62,16,2382,1319,3563,4310
1991.0,3,7.7,111.0,94.0,3,61,16,2396,5743,158,4418
2004.0,3,unknown,575.0,82.0,6,62,16,3687,5897,178,226
2002.0,7,8.7,883.0,94.0,14,61,16,3319,1038,907,5105
2004.0,1,6.6,192.0,55.0,6,62,16,1791,4295,3961,4791
1978.0,1,6.5,2424.0,95.0,0,27,39,2016,4253,611,1857
2003.0,1,6.8,5249.0,45.0,6,62,16,535,2689,1658,5105
1999.0,3,6.0,2571.0,136.0,0,62,16,771,853,2516,2779
1978.0,4,7.7,1600.0,103.0,2,67,64,1996,3700,4207,2168
1990.0,1,7.4,5932.0,88.0,7,33,16,3984,5066,1845,2241
1989.0,0,unknown,176.5,119.0,5,67,64,1261,5897,4207,5105
1986.0,1,6.9,1248.0,91.0,0,27,7,3376,3978,860,2589
2002.0,1,7.3,1685.0,94.0,6,5,22,4816,5897,209,259
2001.0,1,5.9,542.0,23.0,3,23,3,1538,4542,4154,5035
2002.0,1,6.7,45.0,95.0,4,64,63,4835,564,2815,3397
1977.0,1,4.3,3188.0,112.0,0,62,16,936,1911,1015,4680
2000.0,0,7.7,40.0,145.0,6,62,16,493,2699,2271,4212
1959.0,4,9.0,75772.0,100.0,7,62,64,4113,4779,4207,4124
2002.0,1,6.1,14370.0,102.0,7,10,16,4414,890,287,364
1996.0,7,4.2,4586.0,80.0,13,62,16,3500,2400,1406,4499
2000.0,7,5.5,15805.0,85.0,5,62,16,1014,4191,3566,852
1972.0,4,7.7,4578.0,30.0,2,62,16,3556,1462,4207,2834
1972.0,1,7.3,35263.0,169.0,0,27,39,687,4253,482,587
1983.0,1,7.7,54.0,95.0,6,62,16,574,2717,1468,4699
1989.0,1,6.3,523.0,90.0,9,55,54,3078,3412,62,82
1983.0,7,unknown,165.0,101.0,14,67,16,2423,2749,13,5105
1994.0,1,9.3,2461873.0,77.0,7,62,16,4713,4106,1216,4499
1993.0,7,unknown,165.0,68.0,20,4,16,2203,2018,3140,3442
2002.0,1,7.2,8671.0,89.0,2,37,33,3395,3549,2464,3010
2004.0,4,7.3,608.0,118.0,2,37,33,3016,3196,4207,2654
2001.0,7,unknown,165.0,125.0,6,62,16,1864,2564,1273,2068
1994.0,1,8.5,1080665.0,180.0,0,23,16,2172,1859,2423,2964
2000.0,1,6.9,897.0,92.0,4,39,54,3639,4832,2089,323
2000.0,7,7.2,677.0,78.0,20,62,16,3008,4946,2027,2450
2002.0,7,6.6,95.0,151.0,2,62,16,847,1666,4127,2066
2003.0,0,7.4,21.0,93.0,6,67,64,5069,5897,4207,116
1999.0,1,5.5,2943.0,25.0,4,62,16,3514,3751,2628,3210
2002.0,1,7.9,433.0,23.0,6,61,16,3718,4407,2539,5105
1996.0,1,5.0,134.0,92.0,2,37,33,3038,4999,2611,2683
1982.0,3,5.8,56.0,55.0,2,62,16,522,1672,4207,464
2003.0,1,2.7,374.0,85.0,13,62,16,1208,3327,1599,3222
1999.0,1,5.6,935.0,101.0,4,4,16,952,4143,1134,4471
2003.0,7,unknown,165.0,53.0,26,62,16,5069,5897,4207,5105
1998.0,1,7.7,7696.0,93.0,7,30,26,66,4136,967,1111
2000.0,2,6.4,776.0,99.0,2,37,33,3233,5051,4207,2759
2004.0,4,7.4,20.0,98.0,6,10,16,5069,5897,4207,5105
2000.0,0,7.5,783.0,105.0,5,61,16,2428,1191,3124,1864
2002.0,7,8.4,103.0,91.0,6,62,16,2465,5281,289,5105
2003.0,3,7.2,3850.0,88.0,3,62,16,4694,3961,3103,4180
1958.0,1,7.8,21112.0,254.0,4,23,20,2186,97,1643,1986
2002.0,3,7.1,211.0,100.0,3,61,16,2902,5488,558,663
2003.0,3,3.1,185.0,90.0,7,62,16,2982,2213,2226,2710
2002.0,3,6.1,137.0,103.0,7,62,16,3896,5552,2972,877
1993.0,6,unknown,50.5,95.0,21,62,64,5069,5897,4207,5105
1998.0,1,6.1,7103.0,90.0,6,61,16,3539,3232,2890,5105
1993.0,1,7.6,82126.0,90.0,7,42,16,1899,2110,1700,2064
1994.0,1,5.6,4183.0,84.0,0,61,16,612,1612,3715,4503
2002.0,1,5.7,7531.0,195.0,0,24,16,4616,2107,2153,2613
1997.0,1,6.6,10.0,116.0,5,67,64,4345,4603,3741,2564
2002.0,1,6.0,1702.0,30.0,7,55,16,2567,3136,4023,1041
1999.0,1,5.6,55242.0,138.0,5,62,16,1678,1732,4125,4019
2005.0,1,6.2,3046.0,88.0,7,61,16,1434,4160,147,191
1998.0,1,5.7,46.0,96.0,5,27,7,4216,3465,2136,2577
1985.0,1,unknown,3408.0,59.0,20,62,64,5069,5897,376,477
1983.0,1,6.2,323.0,78.0,3,65,22,3504,4846,3120,3770
2003.0,7,7.8,79.0,85.0,2,62,16,3004,961,1830,2231
2004.0,3,8.0,44.0,24.0,6,62,16,814,3940,2076,2501
1994.0,1,9.3,410.0,95.0,14,62,16,5008,906,1344,5105
2002.0,3,7.3,4555.0,142.0,7,62,16,3320,2137,2780,4106
1998.0,3,5.1,642.0,53.0,5,24,16,4474,2927,995,1102
2003.0,4,7.8,866.0,92.0,2,37,33,2140,1141,4207,3419
2001.0,0,8.3,121.0,72.0,6,62,16,2012,5897,4207,5105
1999.0,3,5.4,188.0,97.0,7,62,16,2995,4684,3792,1333
2001.0,7,7.1,307.0,133.0,14,62,16,667,5028,477,5105
1999.0,1,4.2,3382.0,24.0,1,4,16,2282,591,2728,1733
1985.0,4,7.5,1294.0,291.0,7,61,16,3903,1804,4207,3897
1962.0,1,7.9,19638.0,101.0,4,23,20,1001,383,61,81
2004.0,7,unknown,165.0,104.0,6,62,16,5069,5897,1815,2211
2001.0,1,5.9,210.0,106.0,7,62,16,3063,5829,3389,4221
1998.0,1,7.7,791.0,60.0,6,62,16,3928,2075,294,374
2003.0,7,3.8,99.0,140.0,6,33,16,4476,3918,3053,4269
2003.0,1,7.7,2134.0,95.0,2,37,33,2606,5039,3992,2640
2000.0,1,6.5,245.0,60.0,6,62,16,3857,4947,1892,4332
2003.0,7,5.9,22.0,58.0,4,62,16,3667,5897,4207,5105
1998.0,3,6.2,669.0,80.0,5,62,16,2074,1956,1373,487
1939.0,1,7.4,103.0,94.0,6,62,16,3153,1441,2475,1762
1982.0,3,8.2,117.0,117.0,4,62,16,1664,944,3286,2269
1999.0,7,3.5,4227.0,97.0,13,62,16,3510,1853,2153,4499
2003.0,0,8.6,13.0,24.0,7,67,64,3694,656,1819,2422
1993.0,7,8.7,80.0,385.0,14,62,16,4212,227,4207,5105
2000.0,1,8.8,6.0,55.0,21,37,33,4915,2248,4207,5105
2005.0,7,5.7,949.0,90.0,2,37,33,5010,5848,1572,4638
1997.0,1,7.9,3471.0,83.0,6,62,16,1063,1082,4119,4977
2000.0,1,6.7,13659.0,95.0,5,61,16,3025,1331,3026,2437
1998.0,2,6.9,1169.0,90.0,2,37,33,459,2214,4207,4302
1996.0,1,5.6,380.0,128.0,0,53,35,1819,2425,1720,2092
1996.0,7,7.5,126.0,95.0,14,62,16,3284,4995,3065,5105
2004.0,7,4.4,170.0,109.0,13,62,16,4042,3322,297,383
2003.0,7,4.7,6151.0,51.0,0,10,16,4529,779,3664,4710
1996.0,3,7.4,975.0,94.0,7,62,16,1223,4117,2249,1541
2002.0,4,6.7,58.0,62.0,2,37,33,1033,5827,4207,5098
2004.0,3,7.2,45.0,40.0,4,62,16,863,4492,1065,3356
1982.0,1,6.2,2592.0,62.0,4,61,16,2879,709,2393,1067
2001.0,1,6.3,1396.0,89.0,5,37,33,3020,5044,3591,2649
2001.0,3,6.6,1303.0,91.0,3,62,16,3538,3006,3392,785
1999.0,7,6.7,95.0,95.0,1,62,16,4473,1889,1973,1060
1969.0,1,8.4,13965.0,95.0,1,54,48,5038,4240,2364,3431
2000.0,1,5.9,606.0,85.0,4,23,20,1980,2987,236,303
2004.0,1,6.5,388.0,60.0,6,62,3,3751,5897,3060,5105
2005.0,7,4.3,672.0,96.0,4,62,16,2791,4896,3576,4324
1986.0,7,6.7,33.0,90.0,2,62,16,765,1799,2024,4289
1969.0,1,7.6,1778.0,95.0,7,30,26,3881,5110,3606,4243
1995.0,4,6.1,14.0,89.0,4,62,16,979,1433,4207,865
2002.0,1,7.2,7107.0,81.0,5,23,20,2173,2786,2990,835
1988.0,1,7.9,2119.0,146.0,0,54,48,4869,255,111,1262
2001.0,1,6.4,2648.0,118.0,6,62,16,4146,5781,3571,4320
2003.0,1,7.8,14244.0,30.0,2,37,16,4135,5444,768,4704
1958.0,1,6.2,3862.0,384.0,13,61,16,3144,3242,273,1792
2002.0,1,6.2,615.0,105.0,4,10,16,4829,5679,422,529
2003.0,1,6.9,13014.0,50.0,0,27,7,4788,297,192,117
2001.0,4,7.5,94.0,49.0,2,37,33,3037,4059,4207,5105
2004.0,7,9.2,713.0,96.0,14,62,33,2077,2754,4186,5105
2003.0,3,4.1,2738.0,87.0,0,52,16,2966,3219,593,1938
2001.0,1,unknown,3408.0,93.0,14,10,16,2463,1496,3863,5105
2000.0,2,8.2,16324.0,75.0,2,37,33,2570,3840,4207,5055
1999.0,7,6.7,23.0,25.0,6,62,16,182,4529,4207,5105
2004.0,2,8.1,10760.0,140.0,2,37,16,4402,5573,4207,4303
2000.0,4,6.7,204.0,90.0,2,37,16,2769,4998,4207,5087
2002.0,1,6.4,106385.0,30.0,4,24,16,4199,5376,4068,538
2002.0,3,unknown,575.0,108.0,14,62,16,1528,508,1280,2164
1959.0,4,9.0,75772.0,101.0,7,62,64,4113,4779,4207,4124
1932.0,1,6.9,1430.0,62.0,7,62,16,442,89,1214,1466
1985.0,1,7.0,1408.0,50.0,5,23,20,366,4660,2772,3915
1999.0,7,3.5,27.0,123.0,6,62,16,3654,1488,4207,426
1981.0,1,4.0,3422.0,114.0,13,61,16,4105,2527,2932,3527
1955.0,1,7.1,36647.0,86.0,4,62,16,1383,2712,141,2387
1968.0,1,7.2,12908.0,30.0,7,35,32,4412,5407,3166,3816
1982.0,1,5.4,4286.0,122.0,1,4,16,2788,1017,2193,4913
1966.0,1,5.6,2016.0,180.0,4,62,16,1439,5337,2695,196
2003.0,7,4.2,851.0,35.0,0,62,16,1349,5712,747,1230
2002.0,2,6.7,23430.0,187.0,13,62,16,3496,3784,4207,4499
1993.0,1,7.8,23023.0,95.0,0,30,26,2541,5316,4161,1842
2005.0,7,6.6,1066.0,220.0,2,62,16,2304,4451,3560,560
2002.0,1,6.7,1513.0,91.0,4,41,13,2949,5497,3175,1748
1999.0,1,6.4,398.0,100.0,0,27,7,281,3465,707,2256
1976.0,1,5.7,1779.0,93.0,4,62,16,1707,1992,2663,3251
1999.0,1,5.5,181.0,115.0,7,37,33,4717,2290,2176,4646
2003.0,3,5.4,796.0,118.0,7,62,16,2974,29,326,1237
1998.0,1,5.8,210.0,127.0,0,27,7,1330,432,1036,5105
2004.0,3,5.5,1218.0,93.0,5,10,16,2111,5041,591,3569
1982.0,4,8.0,36939.0,84.0,4,61,16,4165,1610,4207,4192
1979.0,1,5.3,727.0,90.0,0,5,16,4581,5626,2193,182
1956.0,0,6.7,6.0,104.0,1,67,16,3388,4247,1054,1215
1998.0,3,7.4,654.0,97.0,6,62,16,838,4968,1292,1491
2004.0,7,6.7,40.0,124.0,2,62,16,995,697,336,393
2005.0,7,3.5,1403.0,224.0,13,62,16,2435,1514,1992,4533
1992.0,3,5.8,2598.0,129.0,1,62,16,403,3748,1755,2139
2004.0,7,8.4,71.0,91.0,14,24,16,4272,5897,3494,4203
1982.0,1,7.4,5328.0,119.0,2,23,20,2176,3984,3243,4475
2000.0,3,1.9,1170.0,53.0,4,62,16,3739,862,4031,4264
1973.0,0,7.8,438.0,112.0,1,61,16,2471,3065,313,4061
2003.0,0,7.8,97.0,93.0,6,67,64,935,457,3369,5105
2004.0,1,6.1,2078.0,55.0,7,30,26,4225,70,3244,367
2003.0,1,6.6,38.0,90.0,6,62,16,1800,4429,2572,3151
1996.0,1,6.5,1057.0,60.0,7,62,16,1642,1742,3481,2469
2004.0,1,6.2,617.0,96.0,6,62,16,816,2156,1459,1735
1999.0,7,9.1,1733.0,111.0,6,24,22,4702,1014,1455,5105
1962.0,1,8.6,48962.0,110.0,0,37,33,4629,121,2610,5039
1997.0,4,8.0,1496.0,95.0,2,67,64,4776,5850,4207,5055
1985.0,2,7.6,307.0,60.0,5,61,16,4171,4504,4207,4114
1962.0,1,7.1,2466.0,94.0,0,61,16,156,1438,2379,3536
1949.0,1,8.1,165033.0,93.0,10,61,16,2501,203,552,1655
2001.0,0,7.0,21.0,115.0,6,62,16,3689,4773,1119,1321
1996.0,1,4.5,5772.0,6.0,7,62,16,213,2783,234,739
2004.0,1,6.4,5.0,51.0,6,62,16,5069,5897,2387,4581
2004.0,1,8.0,38784.0,95.0,0,53,35,2131,5795,1720,3952
1995.0,0,unknown,176.5,106.0,7,67,64,4428,639,4024,788
1999.0,4,7.4,556.0,94.0,4,62,16,2472,1360,4207,859
1985.0,7,8.6,94.0,54.0,14,62,16,2770,1150,1001,5105
1974.0,1,6.7,828.0,60.0,7,62,16,4080,1135,679,2483
1998.0,1,5.1,425.0,100.0,7,62,16,1486,2390,3702,3986
1984.0,1,8.1,159751.0,60.0,2,37,33,4546,3538,1480,1761
2002.0,1,6.5,1511.0,93.0,7,12,39,1755,5563,4203,901
1997.0,4,7.5,40212.0,82.0,2,37,33,1952,4649,4207,2558
1982.0,2,8.1,1074.0,21.0,7,61,16,1322,2423,4207,122
1969.0,4,8.1,12869.0,87.0,2,62,16,765,1799,4207,989
1988.0,3,5.7,1130.0,91.0,1,61,16,1453,4277,1950,391
2002.0,7,3.0,157.0,117.0,0,62,16,2101,1917,1881,1169
2003.0,1,6.4,322.0,95.0,4,30,26,4615,4050,2986,4849
2003.0,1,8.2,551.0,24.0,6,62,16,1735,2598,2551,5105
2002.0,7,8.3,158.0,134.0,6,62,16,1465,4168,464,5105
1990.0,3,5.8,2301.0,90.0,0,62,16,519,3459,356,1611
1980.0,1,6.9,30382.0,105.0,4,62,16,2120,3379,731,3629
1959.0,4,9.0,75772.0,114.0,7,62,64,4113,4779,4207,4124
2005.0,7,6.4,22.0,136.0,2,62,16,5069,5897,2180,3526
2002.0,7,unknown,165.0,89.0,2,62,16,2960,815,4207,5105
1996.0,1,6.4,82.0,92.0,6,62,16,3886,3496,485,588
2004.0,7,8.7,318.0,112.0,6,62,16,4741,1248,955,5105
2001.0,1,7.1,556.0,489.0,6,62,16,3018,1483,3228,3900
2004.0,1,5.9,141653.0,86.0,13,62,16,4281,2436,3832,4508
1992.0,1,6.5,31.0,92.0,7,30,26,4221,2274,1377,5105
1999.0,1,5.9,90518.0,78.0,4,62,16,1611,4544,3379,3848
1996.0,7,8.9,692.0,90.0,14,61,16,3599,3367,992,5105
2000.0,7,7.8,1080.0,97.0,6,61,16,4642,5406,1018,5105
2003.0,1,5.3,1272.0,85.0,0,37,16,2482,5036,2971,3599
1996.0,1,5.8,265.0,89.0,7,27,7,3353,1951,1379,1817
1999.0,0,6.8,31.0,86.0,6,67,64,3995,5897,2385,2913
2003.0,0,6.5,2054.0,93.0,1,61,16,2557,2522,2244,2642
1992.0,1,5.2,442.0,91.0,7,62,16,4304,912,44,3626
2003.0,7,8.6,1917.0,108.0,6,61,16,2336,1656,900,5105
2000.0,7,8.2,149.0,63.0,6,4,16,1108,1199,2528,5105
1977.0,4,8.0,1638.0,88.0,2,37,16,5009,3200,4207,3423
1989.0,2,8.7,21487.0,101.0,1,62,16,4062,5543,4207,2824
1999.0,3,6.7,1038.0,30.0,7,62,16,1305,1049,2069,1391
1999.0,7,4.6,105.0,160.0,6,62,16,3541,2211,4207,5105
2002.0,0,7.6,284.0,158.0,5,61,16,4110,2159,188,3636
1999.0,1,4.1,657.0,118.0,0,62,16,4689,829,3745,2830
